imgName,Vpresent,Vpl,Vpr,Vpc,safeToAcc
000796.jpg,0,0,0,0,0
000797.jpg,0,0,0,0,0
000798.jpg,0,0,0,0,0
000799.jpg,0,0,0,0,0
000800.jpg,0,0,0,0,1
000801.jpg,0,0,0,0,1
000802.jpg,0,0,0,0,1
000803.jpg,0,0,0,0,1
000804.jpg,0,0,0,0,1
000805.jpg,0,0,0,0,1
000806.jpg,0,0,0,0,1
000807.jpg,0,0,0,0,1
000808.jpg,0,0,0,0,1
000809.jpg,0,0,0,0,1
000810.jpg,0,0,0,0,1
000811.jpg,0,0,0,0,1
000812.jpg,0,0,0,0,1
000813.jpg,0,0,0,0,1
000814.jpg,0,0,0,0,1
000815.jpg,0,0,0,0,1
000816.jpg,0,0,0,0,1
000817.jpg,0,0,0,0,1
000818.jpg,0,0,0,0,1
000819.jpg,0,0,0,0,1
000820.jpg,0,0,0,0,1
000821.jpg,0,0,0,0,1
000822.jpg,0,0,0,0,1
000823.jpg,0,0,0,0,1
000824.jpg,0,0,0,0,1
000825.jpg,0,0,0,0,1
000826.jpg,0,0,0,0,1
000827.jpg,0,0,0,0,1
000828.jpg,0,0,0,0,1
000829.jpg,0,0,0,0,1
000830.jpg,0,0,0,0,1
000831.jpg,0,0,0,0,1
000832.jpg,0,0,0,0,1
000833.jpg,0,0,0,0,1
000834.jpg,0,0,0,0,1
000835.jpg,0,0,0,0,1
000836.jpg,0,0,0,0,1
000837.jpg,0,0,0,0,1
000838.jpg,0,0,0,0,1
000839.jpg,0,0,0,0,1
000840.jpg,0,0,0,0,1
000841.jpg,0,0,0,0,1
000842.jpg,0,0,0,0,1
000843.jpg,0,0,0,0,1
000844.jpg,0,0,0,0,1
000845.jpg,0,0,0,0,1
000846.jpg,0,0,0,0,1
000847.jpg,0,0,0,0,1
000848.jpg,0,0,0,0,1
000849.jpg,0,0,0,0,1
000850.jpg,0,0,0,0,1
000851.jpg,0,0,0,0,1
000852.jpg,0,0,0,0,1
000853.jpg,0,0,0,0,1
000854.jpg,0,0,0,0,1
000855.jpg,0,0,0,0,1
000856.jpg,0,0,0,0,1
000857.jpg,0,0,0,0,1
000858.jpg,0,0,0,0,1
000859.jpg,0,0,0,0,1
000860.jpg,0,0,0,0,1
000861.jpg,0,0,0,0,1
000862.jpg,0,0,0,0,1
000863.jpg,0,0,0,0,1
000864.jpg,0,0,0,0,1
000865.jpg,0,0,0,0,1
000866.jpg,0,0,0,0,1
000867.jpg,0,0,0,0,1
000868.jpg,0,0,0,0,1
000869.jpg,0,0,0,0,1
000870.jpg,0,0,0,0,1
000871.jpg,0,0,0,0,1
000872.jpg,0,0,0,0,1
000873.jpg,0,0,0,0,1
000874.jpg,0,0,0,0,1
000875.jpg,0,0,0,0,1
000876.jpg,0,0,0,0,1
000877.jpg,0,0,0,0,1
000878.jpg,0,0,0,0,1
000879.jpg,0,0,0,0,1
000880.jpg,0,0,0,0,1
000881.jpg,0,0,0,0,1
000882.jpg,0,0,0,0,1
000883.jpg,0,0,0,0,1
000884.jpg,0,0,0,0,1
000885.jpg,0,0,0,0,1
000886.jpg,0,0,0,0,1
000887.jpg,0,0,0,0,1
000888.jpg,0,0,0,0,1
000889.jpg,0,0,0,0,1
000890.jpg,0,0,0,0,1
000891.jpg,0,0,0,0,1
000892.jpg,0,0,0,0,1
000893.jpg,0,0,0,0,1
000894.jpg,0,0,0,0,1
000895.jpg,0,0,0,0,1
000896.jpg,0,0,0,0,1
000897.jpg,0,0,0,0,1
000898.jpg,0,0,0,0,1
000899.jpg,0,0,0,0,1
000900.jpg,0,0,0,0,1
000901.jpg,0,0,0,0,1
000902.jpg,0,0,0,0,1
000903.jpg,0,0,0,0,1
000904.jpg,0,0,0,0,1
000905.jpg,0,0,0,0,1
000906.jpg,0,0,0,0,1
000907.jpg,0,0,0,0,1
000908.jpg,0,0,0,0,1
000909.jpg,0,0,0,0,1
000910.jpg,0,0,0,0,1
000911.jpg,0,0,0,0,1
000912.jpg,0,0,0,0,1
000913.jpg,0,0,0,0,1
000914.jpg,0,0,0,0,1
000915.jpg,0,0,0,0,1
000916.jpg,0,0,0,0,1
000917.jpg,0,0,0,0,1
000918.jpg,0,0,0,0,1
000919.jpg,0,0,0,0,1
000920.jpg,0,0,0,0,1
000921.jpg,0,0,0,0,1
000922.jpg,0,0,0,0,1
000923.jpg,0,0,0,0,1
000924.jpg,0,0,0,0,1
000925.jpg,0,0,0,0,1
000926.jpg,0,0,0,0,1
000927.jpg,0,0,0,0,1
000928.jpg,0,0,0,0,1
000929.jpg,0,0,0,0,1
000930.jpg,0,0,0,0,1
000931.jpg,0,0,0,0,1
000932.jpg,0,0,0,0,1
000933.jpg,0,0,0,0,1
000934.jpg,0,0,0,0,1
000935.jpg,0,0,0,0,1
000936.jpg,0,0,0,0,1
000937.jpg,0,0,0,0,1
000938.jpg,0,0,0,0,1
000939.jpg,0,0,0,0,1
000940.jpg,0,0,0,0,1
000941.jpg,0,0,0,0,1
000942.jpg,0,0,0,0,1
000943.jpg,0,0,0,0,1
000944.jpg,0,0,0,0,1
000945.jpg,0,0,0,0,1
000946.jpg,0,0,0,0,1
000947.jpg,0,0,0,0,1
000948.jpg,0,0,0,0,1
000949.jpg,0,0,0,0,1
000950.jpg,0,0,0,0,1
000951.jpg,0,0,0,0,1
000952.jpg,0,0,0,0,1
000953.jpg,0,0,0,0,1
000954.jpg,0,0,0,0,1
000955.jpg,0,0,0,0,1
000956.jpg,0,0,0,0,1
000957.jpg,0,0,0,0,1
000958.jpg,0,0,0,0,1
000959.jpg,0,0,0,0,1
000960.jpg,0,0,0,0,1
000961.jpg,0,0,0,0,1
000962.jpg,0,0,0,0,1
000963.jpg,0,0,0,0,1
000964.jpg,0,0,0,0,1
000965.jpg,0,0,0,0,1
000966.jpg,0,0,0,0,1
000967.jpg,0,0,0,0,1
000968.jpg,0,0,0,0,1
000969.jpg,0,0,0,0,1
000970.jpg,0,0,0,0,1
000971.jpg,0,0,0,0,1
000972.jpg,0,0,0,0,1
000973.jpg,0,0,0,0,1
000974.jpg,0,0,0,0,1
000975.jpg,0,0,0,0,1
000976.jpg,0,0,0,0,0
000977.jpg,0,0,0,0,0
000978.jpg,0,0,0,0,0
000979.jpg,0,0,0,0,0
000980.jpg,0,0,0,0,0
000981.jpg,0,0,0,0,0
000982.jpg,0,0,0,0,0
000983.jpg,0,0,0,0,0
000984.jpg,0,0,0,0,0
000985.jpg,0,0,0,0,0
000986.jpg,0,0,0,0,0
000987.jpg,0,0,0,0,0
000988.jpg,0,0,0,0,0
000989.jpg,0,0,0,0,0
000990.jpg,0,0,0,0,0
000991.jpg,0,0,0,0,0
000992.jpg,0,0,0,0,0
000993.jpg,0,0,0,0,0
000994.jpg,0,0,0,0,0
000995.jpg,0,0,0,0,0
000996.jpg,0,0,0,0,0
000997.jpg,0,0,0,0,0
000998.jpg,0,0,0,0,0
000999.jpg,0,0,0,0,0
001000.jpg,0,0,0,0,0
001001.jpg,0,0,0,0,0
001002.jpg,0,0,0,0,0
001003.jpg,0,0,0,0,0
001004.jpg,0,0,0,0,0
001005.jpg,0,0,0,0,0
001006.jpg,0,0,0,0,0
001007.jpg,0,0,0,0,0
001008.jpg,0,0,0,0,0
001009.jpg,0,0,0,0,0
001010.jpg,0,0,0,0,0
001011.jpg,0,0,0,0,0
001012.jpg,0,0,0,0,0
001013.jpg,0,0,0,0,0
001014.jpg,0,0,0,0,0
001015.jpg,0,0,0,0,0
001016.jpg,0,0,0,0,0
001017.jpg,0,0,0,0,0
001018.jpg,0,0,0,0,0
001019.jpg,0,0,0,0,0
001020.jpg,0,0,0,0,0
001021.jpg,0,0,0,0,0
001022.jpg,0,0,0,0,0
001023.jpg,0,0,0,0,0
001024.jpg,0,0,0,0,0
001025.jpg,0,0,0,0,0
001026.jpg,0,0,0,0,0
001027.jpg,0,0,0,0,0
001028.jpg,0,0,0,0,0
001029.jpg,0,0,0,0,0
001030.jpg,0,0,0,0,0
001031.jpg,0,0,0,0,0
001032.jpg,0,0,0,0,0
001033.jpg,0,0,0,0,0
001034.jpg,0,0,0,0,0
001035.jpg,0,0,0,0,0
001036.jpg,0,0,0,0,0
001037.jpg,0,0,0,0,0
001038.jpg,0,0,0,0,0
001039.jpg,0,0,0,0,0
001040.jpg,0,0,0,0,0
001041.jpg,0,0,0,0,0
001042.jpg,0,0,0,0,0
001043.jpg,0,0,0,0,0
001044.jpg,0,0,0,0,0
001045.jpg,0,0,0,0,0
001046.jpg,0,0,0,0,0
001047.jpg,0,0,0,0,0
001048.jpg,0,0,0,0,0
001049.jpg,0,0,0,0,0
001050.jpg,0,0,0,0,0
001051.jpg,0,0,0,0,0
001052.jpg,0,0,0,0,0
001053.jpg,0,0,0,0,0
001054.jpg,0,0,0,0,0
001055.jpg,0,0,0,0,0
001056.jpg,0,0,0,0,0
001057.jpg,0,0,0,0,0
001058.jpg,0,0,0,0,0
001059.jpg,0,0,0,0,0
001060.jpg,0,0,0,0,0
001061.jpg,0,0,0,0,0
001062.jpg,0,0,0,0,0
001063.jpg,0,0,0,0,0
001064.jpg,0,0,0,0,0
001065.jpg,0,0,0,0,0
001066.jpg,0,0,0,0,0
001067.jpg,0,0,0,0,0
001068.jpg,0,0,0,0,0
001069.jpg,0,0,0,0,0
001070.jpg,0,0,0,0,0
001071.jpg,0,0,0,0,0
001072.jpg,0,0,0,0,0
001073.jpg,0,0,0,0,0
001074.jpg,0,0,0,0,0
001075.jpg,0,0,0,0,0
001076.jpg,0,0,0,0,0
001077.jpg,0,0,0,0,0
001078.jpg,0,0,0,0,0
001079.jpg,0,0,0,0,0
001080.jpg,0,0,0,1,0
001081.jpg,0,0,0,1,0
001082.jpg,0,0,0,1,0
001083.jpg,0,0,0,1,0
001084.jpg,0,0,0,1,0
001085.jpg,0,0,0,1,0
001086.jpg,0,0,0,1,0
001087.jpg,0,0,0,1,0
001088.jpg,0,0,0,1,0
001089.jpg,0,0,0,1,0
001090.jpg,0,0,0,1,0
001091.jpg,0,0,0,1,0
001092.jpg,0,0,0,1,0
001093.jpg,0,0,0,1,0
001094.jpg,0,0,0,1,0
001095.jpg,0,0,0,1,0
001096.jpg,0,0,0,1,0
001097.jpg,0,0,0,1,0
001098.jpg,0,0,0,1,0
001099.jpg,0,0,0,1,0
001100.jpg,0,0,0,1,0
001101.jpg,0,0,0,1,0
001102.jpg,0,0,0,1,0
001103.jpg,0,0,0,1,0
001104.jpg,0,0,0,1,0
001105.jpg,0,0,0,1,0
001106.jpg,0,0,0,1,0
001107.jpg,0,0,0,1,0
001108.jpg,0,0,0,1,0
001109.jpg,0,0,0,1,0
001110.jpg,0,0,0,1,0
001111.jpg,0,0,0,1,0
001112.jpg,0,0,0,1,0
001113.jpg,0,0,0,1,0
001114.jpg,0,0,0,1,0
001115.jpg,0,0,0,1,0
001116.jpg,0,0,0,1,0
001117.jpg,0,0,0,1,0
001118.jpg,0,0,0,1,0
001119.jpg,0,0,0,1,0
001120.jpg,0,0,0,1,0
001121.jpg,0,0,0,1,0
001122.jpg,0,0,0,1,0
001123.jpg,0,0,0,1,0
001124.jpg,0,0,0,1,0
001125.jpg,0,0,0,1,0
001126.jpg,0,0,0,1,0
001127.jpg,0,0,0,1,0
001128.jpg,0,0,0,1,0
001129.jpg,0,0,0,1,0
001130.jpg,0,0,0,1,0
001131.jpg,0,0,0,1,0
001132.jpg,0,0,0,1,0
001133.jpg,0,0,0,1,0
001134.jpg,0,0,0,1,0
001135.jpg,0,0,0,1,0
001136.jpg,0,0,0,1,0
001137.jpg,0,0,0,1,0
001138.jpg,0,0,0,1,0
001139.jpg,0,0,0,1,0
001140.jpg,0,0,0,1,0
001141.jpg,0,0,0,1,0
001142.jpg,0,0,0,1,0
001143.jpg,0,0,0,1,0
001144.jpg,0,0,0,1,0
001145.jpg,0,0,0,1,0
001146.jpg,0,0,0,1,0
001147.jpg,0,0,0,1,0
001148.jpg,0,0,0,1,0
001149.jpg,0,0,0,1,0
001150.jpg,0,0,0,1,0
001151.jpg,0,0,0,1,0
001152.jpg,0,0,0,1,0
001153.jpg,0,0,0,1,0
001154.jpg,0,0,0,1,0
001155.jpg,0,0,0,1,0
001156.jpg,0,0,0,1,0
001157.jpg,0,0,0,1,0
001158.jpg,0,0,0,1,0
001159.jpg,0,0,0,1,0
001160.jpg,0,0,0,1,0.5
001161.jpg,0,0,0,1,0.5
001162.jpg,0,0,0,1,0.5
001163.jpg,0,0,0,1,0.5
001164.jpg,0,0,0,1,0.5
001165.jpg,0,0,0,1,0.5
001166.jpg,0,0,0,1,0.5
001167.jpg,0,0,0,1,0.5
001168.jpg,0,0,0,1,0.5
001169.jpg,0,0,0,1,0.5
001170.jpg,0,0,0,1,0.5
001171.jpg,0,0,0,1,0.5
001172.jpg,0,0,0,1,0.5
001173.jpg,0,0,0,1,0.5
001174.jpg,0,0,0,1,0.5
001175.jpg,0,0,0,1,0.5
001176.jpg,0,0,0,1,0.5
001177.jpg,0,0,0,1,0.5
001178.jpg,0,0,0,1,0.5
001179.jpg,0,0,0,1,0.5
001180.jpg,0,0,0,1,0.5
001181.jpg,0,0,0,1,0.5
001182.jpg,0,0,0,1,0.5
001183.jpg,0,0,0,1,0.5
001184.jpg,0,0,0,1,0.5
001185.jpg,0,0,0,1,0.5
001186.jpg,0,0,0,1,0.5
001187.jpg,0,0,0,1,0.5
001188.jpg,0,0,0,1,0.5
001189.jpg,0,0,0,1,0.5
001190.jpg,0,0,0,1,0.5
001191.jpg,0,0,0,1,0.5
001192.jpg,0,0,0,1,0.5
001193.jpg,0,0,0,1,0.5
001194.jpg,0,0,0,1,0.5
001195.jpg,0,0,0,1,0.5
001196.jpg,0,0,0,1,0.5
001197.jpg,0,0,0,1,0.5
001198.jpg,0,0,0,1,0.5
001199.jpg,0,0,0,1,0.5
001200.jpg,0,0,0,1,0.5
001201.jpg,0,0,0,1,0.5
001202.jpg,0,0,0,1,0.5
001203.jpg,0,0,0,1,0.5
001204.jpg,0,0,0,1,0.5
001205.jpg,0,0,0,1,0.5
001206.jpg,0,0,0,1,0.5
001207.jpg,0,0,0,1,0.5
001208.jpg,0,0,0,1,0.5
001209.jpg,0,0,0,1,0.5
001210.jpg,0,0,0,1,0.5
001211.jpg,0,0,0,1,0.5
001212.jpg,0,0,0,1,0.5
001213.jpg,0,0,0,1,0.5
001214.jpg,0,0,0,1,0.5
001215.jpg,0,0,0,1,0.5
001216.jpg,0,0,0,1,0.5
001217.jpg,0,0,0,1,0.5
001218.jpg,1,0,0,1,0.5
003866.jpg,0,0,1,0,0.5
003867.jpg,0,0,1,0,0.5
003868.jpg,0,0,1,0,0.5
003869.jpg,0,0,1,0,0.5
003870.jpg,0,0,1,0,0.5
003871.jpg,0,0,1,0,0.5
003872.jpg,0,0,1,0,0.5
003873.jpg,0,0,1,0,0.5
003874.jpg,0,0,1,0,0.5
003875.jpg,0,0,1,0,0.5
003876.jpg,0,0,1,0,0.5
003877.jpg,0,0,1,0,0.5
003878.jpg,0,0,1,0,0.5
003879.jpg,0,0,1,0,0.5
003880.jpg,0,0,1,0,0.5
003881.jpg,0,0,1,0,0.5
003882.jpg,0,0,1,0,0.5
003883.jpg,0,0,1,0,0.5
003884.jpg,0,0,1,0,0.5
003885.jpg,0,0,1,0,0.5
003886.jpg,0,0,1,0,0.5
003887.jpg,0,0,1,0,0.5
003888.jpg,0,0,1,0,0.5
003889.jpg,0,0,1,0,0.5
003890.jpg,0,0,1,0,0.5
003891.jpg,0,0,1,0,0.5
003892.jpg,0,0,1,0,0.5
003893.jpg,0,0,1,0,0.5
003894.jpg,0,0,1,0,0.5
003895.jpg,0,0,1,0,0.5
003896.jpg,0,0,1,0,0.5
003897.jpg,0,0,1,0,0.5
003898.jpg,0,0,1,0,0.5
003899.jpg,0,0,1,0,0.5
003900.jpg,0,0,1,0,0.5
003901.jpg,0,0,1,0,0.5
003902.jpg,0,0,1,0,0.5
003903.jpg,0,0,1,0,0.5
003904.jpg,0,0,1,0,0.5
003905.jpg,0,0,1,0,0.5
003906.jpg,0,0,1,0,0.5
003907.jpg,0,0,1,0,0.5
003908.jpg,0,0,1,0,0.5
003909.jpg,0,0,1,0,0.5
003910.jpg,0,0,1,0,0.5
003911.jpg,0,0,1,0,0.5
003912.jpg,0,0,1,0,0.5
003913.jpg,0,0,1,0,0.5
003914.jpg,0,0,1,0,0.5
003915.jpg,0,0,1,0,0.5
003916.jpg,0,0,1,0,0.5
003917.jpg,0,0,1,0,0.5
003918.jpg,0,0,1,0,0.5
003919.jpg,0,0,1,0,0.5
003920.jpg,0,0,1,0,0.5
003921.jpg,0,0,1,0,0.5
003922.jpg,0,0,1,0,0.5
003923.jpg,0,0,1,0,0.5
003924.jpg,0,0,1,0,0.5
003925.jpg,0,0,1,0,0.5
003926.jpg,0,1,1,0,0.5
003927.jpg,0,1,1,0,0.5
003928.jpg,0,0,1,0,0.5
003929.jpg,0,0,1,0,0.5
003930.jpg,0,1,1,0,0.5
003931.jpg,0,1,1,0,0.5
003932.jpg,0,1,1,0,0.5
003933.jpg,0,1,1,0,0.5
003934.jpg,0,1,1,0,0.5
003935.jpg,0,1,1,0,0.5
003936.jpg,0,1,1,0,0.5
003937.jpg,0,1,1,0,0.5
003938.jpg,0,1,1,0,0.5
003939.jpg,0,1,1,0,0.5
003940.jpg,0,1,1,0,0.5
003941.jpg,0,1,1,0,0.5
003942.jpg,0,1,1,0,0.5
003943.jpg,0,0,1,0,0.5
003944.jpg,0,0,1,0,0.5
003945.jpg,0,0,1,0,0.5
003946.jpg,0,0,1,0,0.5
003947.jpg,0,0,1,0,0.5
003948.jpg,0,0,1,0,0.5
003949.jpg,0,0,1,0,0.5
003950.jpg,0,0,1,0,0.5
003951.jpg,0,0,1,0,0.5
003952.jpg,0,0,1,0,0.5
003953.jpg,0,1,1,0,0.5
003954.jpg,0,1,1,0,0.5
003955.jpg,0,0,1,0,0.5
003956.jpg,0,0,1,0,0.5
003957.jpg,0,0,1,0,0.5
003958.jpg,0,0,1,0,0.5
003959.jpg,0,0,1,0,0.5
003960.jpg,0,0,1,0,0.5
003961.jpg,0,0,1,0,0.5
003962.jpg,0,0,1,0,0.5
003963.jpg,0,0,1,0,0.5
003964.jpg,0,0,1,0,0.5
003965.jpg,0,0,1,0,0.5
003966.jpg,0,1,1,0,0.5
003967.jpg,0,1,1,0,0.5
003968.jpg,0,1,1,0,0.5
003969.jpg,0,1,1,0,0.5
003970.jpg,0,1,1,0,0.5
003971.jpg,0,1,1,0,0.5
003972.jpg,0,0,1,0,0.5
003973.jpg,0,0,1,0,0.5
003974.jpg,0,0,1,0,0.5
003975.jpg,0,0,1,0,0.5
003976.jpg,0,0,1,0,0.5
003977.jpg,0,0,1,0,0.5
003978.jpg,0,0,1,0,0.5
003979.jpg,0,0,1,0,0.5
003980.jpg,0,0,1,0,0.5
003981.jpg,0,0,1,0,0.5
003982.jpg,0,0,1,0,0.5
003983.jpg,0,0,1,0,0.5
003984.jpg,0,0,1,0,0.5
003985.jpg,0,0,1,0,0.5
003986.jpg,0,0,1,0,0.5
003987.jpg,0,0,1,0,0.5
003988.jpg,0,0,1,0,0.5
003989.jpg,0,0,1,0,0.5
003990.jpg,0,0,1,0,0.5
003991.jpg,0,1,1,0,0.5
003992.jpg,0,0,1,0,0.5
003993.jpg,0,0,1,0,0.5
003994.jpg,0,0,1,0,0.5
003995.jpg,0,0,1,0,0.5
003996.jpg,0,0,1,0,0.5
003997.jpg,0,0,1,0,0.5
003998.jpg,0,0,1,0,0.5
003999.jpg,0,0,1,0,0.5
004000.jpg,0,0,1,0,0.5
004001.jpg,0,0,1,0,0.5
004002.jpg,0,0,1,0,0.5
004003.jpg,0,0,1,0,0.5
004004.jpg,0,0,1,0,0.5
004005.jpg,0,0,1,0,0.5
004006.jpg,0,0,1,0,0.5
004007.jpg,0,0,1,0,0.5
004008.jpg,0,0,1,0,0.5
004009.jpg,0,0,1,0,0.5
004010.jpg,0,0,1,0,0.5
004011.jpg,0,0,1,0,0.5
004012.jpg,0,0,1,0,0.5
004013.jpg,0,0,1,0,0.5
004014.jpg,0,0,1,0,0.5
004015.jpg,0,0,1,0,0.5
004016.jpg,0,0,1,0,0.5
004017.jpg,0,0,1,0,0.5
004018.jpg,0,0,1,0,0.5
004019.jpg,0,0,1,0,0.5
004020.jpg,0,0,1,0,0.5
004021.jpg,0,0,1,0,0.5
004022.jpg,0,0,1,0,0.5
004023.jpg,0,0,1,0,0.5
004024.jpg,0,0,1,0,0.5
004025.jpg,0,0,1,0,0.5
004026.jpg,0,0,1,0,0.5
004027.jpg,0,0,1,0,0.5
004028.jpg,0,0,1,0,0.5
004029.jpg,0,0,1,0,0.5
004030.jpg,0,0,1,0,0.5
004031.jpg,0,0,1,0,0.5
004032.jpg,0,0,1,0,0.5
004033.jpg,0,0,1,0,0.5
004034.jpg,0,0,1,0,0.5
004035.jpg,0,0,1,0,0.5
004036.jpg,0,1,0,0,0.5
004037.jpg,0,1,0,0,0.5
004038.jpg,0,1,0,0,0.5
004039.jpg,0,1,0,0,0.5
004040.jpg,0,1,0,0,0.5
004041.jpg,0,1,0,0,0.5
004042.jpg,0,1,0,0,0.5
004043.jpg,0,1,0,0,0.5
004044.jpg,0,1,0,0,0.5
004045.jpg,0,1,0,0,0.5
004046.jpg,0,1,0,0,0.5
004047.jpg,0,1,0,0,0.5
004048.jpg,0,1,0,0,0.5
004049.jpg,0,1,0,0,0.5
004050.jpg,0,1,0,0,0.5
004051.jpg,0,1,0,0,0.5
004052.jpg,0,1,0,0,0.5
004053.jpg,0,1,0,0,0.5
004054.jpg,0,1,0,0,0.5
004055.jpg,0,1,0,0,0.5
004056.jpg,0,1,0,0,0.5
004057.jpg,0,1,0,0,0.5
004058.jpg,0,1,0,0,0.5
004059.jpg,0,1,0,0,0.5
004060.jpg,0,1,0,0,0.5
004061.jpg,0,1,0,0,0.5
004062.jpg,0,1,0,0,0.5
004063.jpg,0,1,0,0,0.5
004064.jpg,0,1,0,0,0.5
004065.jpg,0,1,0,0,0.5
004066.jpg,0,1,0,0,0.5
004067.jpg,0,1,0,0,0.5
004068.jpg,0,1,0,0,0.5
004069.jpg,0,1,0,0,0.5
004070.jpg,0,1,0,0,0.5
004071.jpg,0,1,0,0,0.5
004072.jpg,0,1,0,0,0.5
004073.jpg,0,1,0,0,0.5
004074.jpg,0,1,0,0,0.5
004075.jpg,0,1,0,0,0.5
004076.jpg,0,1,0,0,0.5
004077.jpg,0,1,0,0,0.5
004078.jpg,0,1,0,0,0.5
004079.jpg,0,1,0,0,0.5
004080.jpg,0,1,0,0,0.5
004081.jpg,0,1,0,0,0.5
004082.jpg,0,1,0,0,0.5
004083.jpg,0,1,0,0,0.5
004084.jpg,0,1,0,0,0.5
004085.jpg,0,1,0,0,0.5
004086.jpg,0,1,0,0,0.5
004087.jpg,0,1,0,0,0.5
004088.jpg,0,1,0,0,0.5
004089.jpg,0,1,0,0,0.5
004090.jpg,0,1,0,0,0.5
004091.jpg,0,1,0,0,0.5
004092.jpg,0,1,0,0,0.5
004093.jpg,0,1,0,0,0.5
004094.jpg,0,1,0,0,0.5
004095.jpg,0,1,0,0,0.5
004096.jpg,0,1,0,0,0.5
004097.jpg,0,1,0,0,0.5
004098.jpg,0,1,0,0,0.5
004099.jpg,0,1,0,0,0.5
004100.jpg,0,1,0,0,0.5
004101.jpg,0,1,0,0,0.5
004102.jpg,0,1,0,0,0.5
004103.jpg,0,1,0,0,0.5
004104.jpg,0,1,0,0,0.5
004105.jpg,0,1,0,0,0.5
004106.jpg,0,1,0,0,0.5
004107.jpg,0,1,0,0,0.5
004108.jpg,0,1,0,0,0.5
004109.jpg,0,1,0,0,0.5
004110.jpg,0,1,0,0,0.5
004111.jpg,0,1,0,0,0.5
004112.jpg,0,1,0,0,0.5
004113.jpg,0,1,0,0,0.5
004114.jpg,0,1,0,0,0.5
004115.jpg,0,1,0,0,0.5
004116.jpg,0,1,0,0,0.5
004117.jpg,0,1,0,0,0.5
004118.jpg,0,1,0,0,0.5
004119.jpg,0,1,0,0,0.5
004120.jpg,0,1,0,0,0.5
004121.jpg,0,1,0,0,0.5
004122.jpg,0,1,0,0,0.5
004123.jpg,0,1,0,0,0.5
004124.jpg,0,1,0,0,0.5
004125.jpg,0,1,0,0,0.5
004126.jpg,0,1,0,0,0.5
004127.jpg,0,1,0,0,0.5
004128.jpg,0,1,0,0,0.5
004129.jpg,0,1,0,0,0.5
004130.jpg,0,1,0,0,0.5
004131.jpg,0,1,0,0,0.5
004132.jpg,0,1,0,0,0.5
004133.jpg,0,1,0,0,0.5
004134.jpg,0,1,0,0,0.5
004135.jpg,0,1,0,0,0.5
004136.jpg,0,1,0,0,0.5
004137.jpg,0,1,0,0,0.5
004138.jpg,0,1,0,0,0.5
004139.jpg,0,1,0,0,0.5
004140.jpg,0,1,0,0,0.5
004141.jpg,0,1,0,0,0.5
004142.jpg,0,1,0,0,0.5
004143.jpg,0,1,0,0,0.5
004144.jpg,0,1,0,0,0.5
004145.jpg,0,1,0,0,0.5
004146.jpg,0,1,0,0,0.5
004147.jpg,0,1,0,0,0.5
004148.jpg,0,1,0,0,0.5
004149.jpg,0,1,0,0,0.5
004150.jpg,0,1,0,0,0.5
004151.jpg,0,1,0,0,0
004152.jpg,0,1,0,0,0
004153.jpg,0,1,0,0,0
004154.jpg,0,1,0,0,0
004155.jpg,0,1,0,0,0
004156.jpg,0,1,0,0,0
004157.jpg,0,1,0,0,0
004158.jpg,0,1,0,0,0
004159.jpg,0,1,0,0,0
004160.jpg,0,1,0,0,0
004161.jpg,0,1,0,0,0
004162.jpg,0,1,0,0,0
004163.jpg,0,1,0,0,0
004164.jpg,0,1,0,0,0
004165.jpg,0,1,0,0,0
004166.jpg,0,1,0,0,0
004167.jpg,0,1,0,0,0
004168.jpg,0,1,0,0,0
004169.jpg,0,1,0,0,0
004170.jpg,0,1,0,0,0
004171.jpg,0,1,0,0,0
004172.jpg,0,1,0,0,0
004173.jpg,0,1,0,0,0
004174.jpg,0,1,0,0,0
004175.jpg,0,1,0,0,0
004176.jpg,0,0,0,0,0
004177.jpg,0,0,0,0,0
004178.jpg,0,0,0,0,0
004179.jpg,0,0,0,0,0
004180.jpg,0,0,0,0,0
004181.jpg,0,0,0,0,0
004182.jpg,0,0,0,0,0
004183.jpg,0,0,0,0,0
004184.jpg,0,0,0,0,0
004185.jpg,0,0,0,0,0
004186.jpg,0,0,0,0,0
004187.jpg,0,0,0,0,0
004188.jpg,0,0,0,0,0
004189.jpg,0,0,0,0,0
004190.jpg,0,0,0,0,0
004191.jpg,0,0,0,0,0
004192.jpg,0,0,0,0,0
004193.jpg,0,0,0,0,0
004194.jpg,0,0,0,0,0
004195.jpg,0,0,0,0,0
004196.jpg,0,0,0,0,0
004197.jpg,0,0,0,0,0
004198.jpg,0,0,0,0,0
004199.jpg,0,0,0,0,0
004200.jpg,0,0,0,0,0
004201.jpg,0,0,0,0,0
004202.jpg,0,0,0,0,0
004203.jpg,0,0,0,0,0
004204.jpg,0,0,0,0,0
004205.jpg,0,0,0,0,0
004206.jpg,0,0,0,0,0
004207.jpg,0,0,0,0,0
004208.jpg,0,0,0,0,0
004209.jpg,0,0,0,0,0
004210.jpg,0,0,0,0,0.5
004211.jpg,0,0,0,0,0.5
004212.jpg,0,0,0,0,0.5
004213.jpg,0,0,0,0,0.5
004214.jpg,0,0,0,0,0.5
004215.jpg,0,0,0,0,0.5
004216.jpg,0,0,0,0,0.5
004217.jpg,0,0,0,0,0.5
004218.jpg,0,0,0,0,0.5
004219.jpg,0,0,0,0,0.5
004220.jpg,0,0,0,0,0.5
004221.jpg,0,0,0,0,0.5
